timestamp,ticker,open,high,low,close,volume
2025-10-20 14:25:00+00:00,AAPL,258.6304,259.5196,258.5555,259.2548,1120254
2025-10-20 14:30:00+00:00,AAPL,259.2398,259.9491,258.8202,259.3497,2662510
2025-10-20 14:35:00+00:00,AAPL,259.3634,260.139,258.9601,259.3347,1613018
2025-10-20 14:40:00+00:00,AAPL,259.3198,259.8093,259.2398,259.4496,873962
2025-10-20 14:45:00+00:00,AAPL,259.4695,260.2788,259.3597,260.2189,1030347
2025-10-20 14:50:00+00:00,AAPL,260.2189,260.9981,259.8765,260.9582,1420168
2025-10-20 14:55:00+00:00,AAPL,260.9582,261.3778,260.8783,261.3178,1208068
2025-10-20 15:00:00+00:00,AAPL,261.3278,262.7963,261.2679,262.4567,4391871
2025-10-20 15:05:00+00:00,AAPL,262.4567,262.5267,261.9172,262.2669,1267476
2025-10-20 15:10:00+00:00,AAPL,262.2969,263.216,262.2969,262.5167,2032156
2025-10-20 15:15:00+00:00,AAPL,262.5367,262.8863,261.9872,262.8863,1635591
2025-10-20 15:20:00+00:00,AAPL,262.8763,263.236,262.8567,262.9962,1176853
2025-10-20 15:25:00+00:00,AAPL,263.0162,263.2959,262.207,262.3169,1378663
2025-10-20 15:30:00+00:00,AAPL,262.2969,262.8364,262.1645,262.7964,766626
2025-10-20 15:35:00+00:00,AAPL,262.8164,263.2959,262.611,263.1661,957772
2025-10-20 15:40:00+00:00,AAPL,263.196,263.3359,262.6565,263.2947,962442
2025-10-20 15:45:00+00:00,AAPL,263.2959,264.1051,263.176,263.9453,1487591
2025-10-20 15:50:00+00:00,AAPL,263.9553,264.1201,263.3659,263.7954,1657003
2025-10-20 15:55:00+00:00,AAPL,263.8054,263.8254,262.7964,263.0562,1085248
2025-10-20 16:00:00+00:00,AAPL,263.0661,263.4757,262.7864,263.206,1018398
2025-10-20 16:05:00+00:00,AAPL,263.206,263.9753,263.201,263.3768,1924817
2025-10-20 16:10:00+00:00,AAPL,263.3858,263.7354,262.7964,262.8627,983814
2025-10-20 16:15:00+00:00,AAPL,262.8464,263.216,262.7764,262.9962,1595875
2025-10-20 16:20:00+00:00,AAPL,262.9667,263.0262,262.5567,262.8164,672484
2025-10-20 16:25:00+00:00,AAPL,262.7764,263.3958,262.7065,263.236,652580
2025-10-20 16:30:00+00:00,AAPL,263.226,263.4458,263.1062,263.2061,560460
2025-10-20 16:35:00+00:00,AAPL,263.206,263.3756,262.9762,263.0472,743951
2025-10-20 16:40:00+00:00,AAPL,263.0462,263.0661,262.4667,262.5466,740292
2025-10-20 16:45:00+00:00,AAPL,262.5666,262.6965,262.3968,262.6565,665538
2025-10-20 16:50:00+00:00,AAPL,262.6665,263.3059,262.6665,263.196,829166
2025-10-20 16:55:00+00:00,AAPL,263.216,263.4158,263.0975,263.3659,619451
2025-10-20 17:00:00+00:00,AAPL,263.356,263.6955,263.2659,263.6905,584337
2025-10-20 17:05:00+00:00,AAPL,263.6905,263.9153,263.4258,263.8854,990969
2025-10-20 17:10:00+00:00,AAPL,263.9053,263.9653,262.9962,263.0958,902631
2025-10-20 17:15:00+00:00,AAPL,263.0681,263.236,262.7664,263.176,771856
2025-10-20 17:20:00+00:00,AAPL,263.188,263.3159,262.9163,262.9962,327752
2025-10-20 17:25:00+00:00,AAPL,262.9962,263.0062,262.6275,262.9113,335687
2025-10-20 17:30:00+00:00,AAPL,262.9113,262.9662,262.7864,262.7964,299042
2025-10-20 17:35:00+00:00,AAPL,262.8064,262.9463,262.7165,262.8151,361366
2025-10-20 17:40:00+00:00,AAPL,262.8264,262.9163,262.7496,262.7814,292471
2025-10-20 17:45:00+00:00,AAPL,262.7814,263.1361,262.6565,263.0861,383857
2025-10-20 17:50:00+00:00,AAPL,263.0861,263.0861,262.7065,262.7365,383146
2025-10-20 17:55:00+00:00,AAPL,262.7464,262.7964,262.5726,262.6715,594035
2025-10-20 18:00:00+00:00,AAPL,262.6665,263.1211,262.5367,263.0961,436646
2025-10-20 18:05:00+00:00,AAPL,263.0961,263.161,262.8663,262.9463,338047
2025-10-20 18:10:00+00:00,AAPL,262.9463,263.4258,262.9463,263.4158,560228
2025-10-20 18:15:00+00:00,AAPL,263.4257,263.4757,263.1061,263.2759,444461
2025-10-20 18:20:00+00:00,AAPL,263.2769,263.5507,263.246,263.4757,322126
2025-10-20 18:25:00+00:00,AAPL,263.4757,263.5756,263.4158,263.4757,358933
2025-10-20 18:30:00+00:00,AAPL,263.4857,263.5007,263.0861,263.294,529457
2025-10-20 18:35:00+00:00,AAPL,263.2959,263.4158,263.181,263.246,334675
2025-10-20 18:40:00+00:00,AAPL,263.241,263.241,262.9962,263.1161,442033
2025-10-20 18:45:00+00:00,AAPL,263.1161,263.176,262.7864,262.9862,386238
2025-10-20 18:50:00+00:00,AAPL,262.9962,263.0761,262.8064,262.9261,351884
2025-10-20 18:55:00+00:00,AAPL,262.9263,263.1076,262.8663,263.0262,295809
2025-10-20 19:00:00+00:00,AAPL,263.0462,263.4201,262.9469,263.3341,428327
2025-10-20 19:05:00+00:00,AAPL,263.3159,263.5557,263.2188,263.4857,782872
2025-10-20 19:10:00+00:00,AAPL,263.4957,263.5087,263.1562,263.246,431199
2025-10-20 19:15:00+00:00,AAPL,263.246,263.246,262.9662,263.186,391352
2025-10-20 19:20:00+00:00,AAPL,263.201,263.201,262.9562,263.1561,487277
2025-10-20 19:25:00+00:00,AAPL,263.1659,263.3459,262.9912,263.166,561953
2025-10-20 19:30:00+00:00,AAPL,263.186,263.5357,263.1261,263.4658,588593
2025-10-20 19:35:00+00:00,AAPL,263.4558,263.6056,263.3419,263.5357,677588
2025-10-20 19:40:00+00:00,AAPL,263.5357,263.5657,263.256,263.2809,709332
2025-10-20 19:45:00+00:00,AAPL,263.2759,263.4458,263.1461,263.3908,732805
2025-10-20 19:50:00+00:00,AAPL,263.3858,263.5257,262.4367,262.5567,1606745
2025-10-20 19:55:00+00:00,AAPL,262.5766,262.5766,261.6775,261.9772,3706950
2025-10-20 20:00:00+00:00,AAPL,261.9872,262.3467,261.8573,262.0482,16180980
2025-10-20 20:05:00+00:00,AAPL,262.127,262.3368,261.9872,262.3168,42172
2025-10-20 20:10:00+00:00,AAPL,262.287,262.4367,261.9872,262.187,16464
2025-10-20 20:15:00+00:00,AAPL,262.2769,263.3099,261.9872,262.5466,25901
2025-10-20 20:20:00+00:00,AAPL,262.5167,262.8663,261.9872,262.4567,58718
2025-10-20 20:25:00+00:00,AAPL,262.4567,262.5466,261.9872,262.4967,787435
2025-10-20 20:30:00+00:00,AAPL,262.4967,262.5027,262.3468,262.4967,7902
2025-10-20 20:35:00+00:00,AAPL,262.4467,262.4967,261.9872,262.3968,20242
2025-10-20 20:40:00+00:00,AAPL,262.3968,262.4467,262.0571,262.157,19828
2025-10-20 20:45:00+00:00,AAPL,262.147,262.2369,261.9872,262.0971,8024
2025-10-20 20:50:00+00:00,AAPL,262.0671,262.2469,262.0571,262.227,12890
2025-10-20 20:55:00+00:00,AAPL,262.177,262.2469,256.683,262.197,8161
2025-10-20 21:00:00+00:00,AAPL,262.177,262.2969,261.6415,262.2969,20573
2025-10-20 21:05:00+00:00,AAPL,262.3203,262.4447,262.2469,262.3768,7583
2025-10-20 21:10:00+00:00,AAPL,262.3668,262.4467,262.2469,262.3069,7674
2025-10-20 21:15:00+00:00,AAPL,262.3069,262.3968,261.9872,262.3568,7143
2025-10-20 21:20:00+00:00,AAPL,262.3468,262.4467,261.9872,262.395,100546
2025-10-20 21:25:00+00:00,AAPL,262.3768,262.4367,262.3169,262.3269,5875
2025-10-20 21:30:00+00:00,AAPL,262.3169,262.3468,197.959,262.2969,4991
2025-10-20 21:35:00+00:00,AAPL,262.2969,262.3868,261.9872,262.2956,32103
2025-10-20 21:40:00+00:00,AAPL,262.2769,262.3467,261.9872,262.2669,84106
2025-10-20 21:45:00+00:00,AAPL,262.2669,262.3968,262.2469,262.3868,4389
2025-10-20 21:50:00+00:00,AAPL,262.3368,262.3968,262.3368,262.3568,2069
2025-10-20 21:55:00+00:00,AAPL,262.3368,262.3968,262.2469,262.3568,8113
2025-10-20 22:00:00+00:00,AAPL,262.3568,262.3968,262.2469,262.3468,3704
2025-10-20 22:05:00+00:00,AAPL,262.3468,262.3868,262.2469,262.3868,2925
2025-10-20 22:10:00+00:00,AAPL,262.3968,262.4967,262.3468,262.4268,6458
2025-10-20 22:15:00+00:00,AAPL,262.4667,262.5966,262.4268,262.5966,10639
2025-10-20 22:20:00+00:00,AAPL,262.5966,262.6465,261.9872,262.5466,8328
2025-10-20 22:25:00+00:00,AAPL,262.5477,262.6765,262.5466,262.6552,4973
2025-10-20 22:30:00+00:00,AAPL,262.6066,262.6565,262.4567,262.4967,6027
2025-10-20 22:35:00+00:00,AAPL,262.4581,262.5466,262.4268,262.5167,6010
2025-10-20 22:40:00+00:00,AAPL,262.5167,262.5466,262.4268,262.4967,6572
2025-10-20 22:45:00+00:00,AAPL,262.4667,262.5466,262.2469,262.2969,11510
2025-10-20 22:50:00+00:00,AAPL,262.2969,262.4967,262.2969,262.3968,2025
2025-10-20 22:55:00+00:00,AAPL,262.3968,262.5466,262.3968,262.4858,2385
2025-10-20 23:00:00+00:00,AAPL,262.4767,262.6465,262.4767,262.5466,3288
2025-10-20 23:05:00+00:00,AAPL,262.5466,262.6765,262.4967,262.5466,1439
2025-10-20 23:10:00+00:00,AAPL,262.516,262.6765,261.6415,262.5959,3244
2025-10-20 23:15:00+00:00,AAPL,262.5466,262.6465,262.5466,262.5466,5929
2025-10-20 23:20:00+00:00,AAPL,262.5566,262.6465,262.3069,262.3468,6080
2025-10-20 23:25:00+00:00,AAPL,262.3468,262.5167,262.2969,262.4268,3281
2025-10-20 23:30:00+00:00,AAPL,262.4168,262.5466,262.3169,262.5466,3272
2025-10-20 23:35:00+00:00,AAPL,262.5167,262.5466,262.3269,262.3968,4169
2025-10-20 23:40:00+00:00,AAPL,262.4737,262.4767,262.3568,262.3983,4681
2025-10-20 23:45:00+00:00,AAPL,262.4168,262.5167,262.297,262.3269,5336
2025-10-20 23:50:00+00:00,AAPL,262.3031,262.4467,262.2969,262.4268,6888
2025-10-20 23:55:00+00:00,AAPL,262.4168,262.4467,262.2569,262.3468,5569
2025-10-21 08:00:00+00:00,AAPL,262.6166,262.6166,261.2079,261.3678,12570
2025-10-21 08:05:00+00:00,AAPL,261.3978,261.3978,260.9382,261.0481,6220
2025-10-21 08:10:00+00:00,AAPL,261.0081,261.0781,260.7783,260.9182,3199
2025-10-21 08:15:00+00:00,AAPL,260.8982,260.8982,260.5785,260.7184,7370
2025-10-21 08:20:00+00:00,AAPL,260.8083,260.9382,260.5785,260.8982,1583
2025-10-21 08:25:00+00:00,AAPL,260.8982,261.3378,260.8982,261.178,2915
2025-10-21 08:30:00+00:00,AAPL,261.168,261.2978,260.9582,261.2978,2002
2025-10-21 08:35:00+00:00,AAPL,261.2879,261.2978,261.0481,261.0781,2201
2025-10-21 08:40:00+00:00,AAPL,261.178,261.6975,261.0481,261.6375,11801
2025-10-21 08:45:00+00:00,AAPL,261.5176,261.7075,261.3978,261.3978,4153
2025-10-21 08:50:00+00:00,AAPL,261.4777,261.4777,261.148,261.2579,1858
2025-10-21 08:55:00+00:00,AAPL,261.2879,261.3078,261.188,261.3078,699
2025-10-21 09:00:00+00:00,AAPL,261.3078,261.4477,261.2079,261.3878,1718
2025-10-21 09:05:00+00:00,AAPL,261.4377,261.5176,261.3678,261.4077,1233
2025-10-21 09:10:00+00:00,AAPL,261.4777,261.4877,261.3778,261.4277,1240
2025-10-21 09:15:00+00:00,AAPL,261.4877,261.5676,261.3478,261.4277,10961
2025-10-21 09:20:00+00:00,AAPL,261.4277,261.5376,261.3578,261.4077,876
2025-10-21 09:25:00+00:00,AAPL,261.4077,261.4877,261.168,261.4377,4454
2025-10-21 09:30:00+00:00,AAPL,261.3878,261.6775,261.3878,261.5376,4401
2025-10-21 09:35:00+00:00,AAPL,261.5576,261.6475,261.4477,261.5876,2775
2025-10-21 09:40:00+00:00,AAPL,261.5876,261.6275,261.188,261.4077,2357
2025-10-21 09:45:00+00:00,AAPL,261.4077,261.5676,261.4077,261.4577,1048
2025-10-21 09:50:00+00:00,AAPL,261.4677,261.5476,261.3778,261.4877,974
2025-10-21 09:55:00+00:00,AAPL,261.4777,261.5976,261.3878,261.5976,4650
2025-10-21 10:00:00+00:00,AAPL,261.5876,261.8373,261.5276,261.6575,6019
2025-10-21 10:05:00+00:00,AAPL,261.7274,261.7774,261.6375,261.7075,808
2025-10-21 10:10:00+00:00,AAPL,261.6975,261.7274,261.3878,261.4777,4513
2025-10-21 10:15:00+00:00,AAPL,261.4477,261.5276,260.4187,260.4986,26913
2025-10-21 10:20:00+00:00,AAPL,260.5186,260.8383,260.5186,260.7783,11755
2025-10-21 10:25:00+00:00,AAPL,260.8083,260.9981,260.7484,260.8982,11069
2025-10-21 10:30:00+00:00,AAPL,260.8882,260.9782,260.8683,260.9182,8795
2025-10-21 10:35:00+00:00,AAPL,260.9082,260.9182,260.7783,260.8483,7763
2025-10-21 10:40:00+00:00,AAPL,260.8483,260.9382,260.7883,260.8483,4909
2025-10-21 10:45:00+00:00,AAPL,260.8483,260.8683,260.8383,260.8483,672
2025-10-21 10:50:00+00:00,AAPL,260.8483,261.098,260.8383,261.0681,5642
2025-10-21 10:55:00+00:00,AAPL,261.0581,261.148,261.0481,261.0581,4118
2025-10-21 11:00:00+00:00,AAPL,261.088,261.3578,261.0581,261.2779,25790
2025-10-21 11:05:00+00:00,AAPL,261.2479,261.4077,261.1979,261.3978,9634
2025-10-21 11:10:00+00:00,AAPL,261.3278,261.6075,261.2479,261.5676,16326
2025-10-21 11:15:00+00:00,AAPL,261.5976,261.7974,261.5476,261.6575,12153
2025-10-21 11:20:00+00:00,AAPL,261.6775,261.6975,261.3978,261.3978,5242
2025-10-21 11:25:00+00:00,AAPL,261.3478,261.4177,261.2379,261.3978,11551
2025-10-21 11:30:00+00:00,AAPL,261.3778,261.5676,261.2479,261.5276,7058
2025-10-21 11:35:00+00:00,AAPL,261.5676,261.5776,261.3378,261.3478,4409
2025-10-21 11:40:00+00:00,AAPL,261.3878,261.5176,261.3578,261.4477,3512
2025-10-21 11:45:00+00:00,AAPL,261.4877,261.5476,261.3478,261.5476,7115
2025-10-21 11:50:00+00:00,AAPL,261.4677,261.4677,261.3678,261.4077,9650
2025-10-21 11:55:00+00:00,AAPL,261.3978,261.5566,261.3778,261.5566,8043
2025-10-21 12:00:00+00:00,AAPL,260.8583,262.3176,247.601,261.6475,143727
2025-10-21 12:05:00+00:00,AAPL,261.6875,261.8273,250.7181,261.7174,22628
2025-10-21 12:10:00+00:00,AAPL,261.6975,261.9372,261.5976,261.814,16912
2025-10-21 12:15:00+00:00,AAPL,261.8773,261.9172,261.5976,261.7474,8103
2025-10-21 12:20:00+00:00,AAPL,261.8773,261.8773,261.6575,261.7474,18898
2025-10-21 12:25:00+00:00,AAPL,261.7674,261.8463,261.4477,261.5576,23660
2025-10-21 12:30:00+00:00,AAPL,261.4777,261.6275,261.3178,261.3378,17330
2025-10-21 12:35:00+00:00,AAPL,261.4077,261.4077,261.2279,261.2691,13233
2025-10-21 12:40:00+00:00,AAPL,261.3078,261.5176,261.178,261.3478,17856
2025-10-21 12:45:00+00:00,AAPL,261.3978,261.6275,261.3978,261.5476,12064
2025-10-21 12:50:00+00:00,AAPL,261.5576,261.6375,261.3578,261.522,16151
2025-10-21 12:55:00+00:00,AAPL,261.5976,261.9872,261.178,261.2179,102529
2025-10-21 13:00:00+00:00,AAPL,261.1979,261.6975,261.178,261.5776,21852
2025-10-21 13:05:00+00:00,AAPL,261.6375,261.6375,261.2479,261.3778,26402
2025-10-21 13:10:00+00:00,AAPL,261.3978,261.6275,261.2679,261.4977,25981
2025-10-21 13:15:00+00:00,AAPL,261.5276,261.6775,261.3778,261.4477,7247
2025-10-21 13:20:00+00:00,AAPL,261.4577,261.6975,261.3778,261.5476,33402
2025-10-21 13:25:00+00:00,AAPL,261.5476,261.7474,260.9582,261.5976,84001
2025-10-21 13:30:00+00:00,AAPL,261.6275,263.0562,261.5776,263.0562,3266850
2025-10-21 13:35:00+00:00,AAPL,263.0362,264.5747,262.8563,264.4848,2365179
2025-10-21 13:40:00+00:00,AAPL,264.4848,264.7445,263.256,264.1251,2024050
2025-10-21 13:45:00+00:00,AAPL,264.1651,264.2655,263.0062,263.4208,1124636
2025-10-21 13:50:00+00:00,AAPL,263.4219,265.0342,263.2959,263.3189,1983006
2025-10-21 13:55:00+00:00,AAPL,263.3559,263.8254,262.6765,263.5507,1136928
2025-10-21 14:00:00+00:00,AAPL,263.5357,264.3449,263.2859,263.9554,1028941
2025-10-21 14:05:00+00:00,AAPL,263.9653,264.3449,263.5457,264.245,693048
2025-10-21 14:10:00+00:00,AAPL,264.225,264.3849,263.3659,263.5357,753655
2025-10-21 14:15:00+00:00,AAPL,263.5357,263.9353,262.9662,263.5956,763566
2025-10-21 14:20:00+00:00,AAPL,263.5856,263.9952,263.3259,263.7455,429607
2025-10-21 14:25:00+00:00,AAPL,263.7155,263.7736,263.1561,263.2459,515206
2025-10-21 14:30:00+00:00,AAPL,263.206,263.4158,262.8064,263.1361,632787
2025-10-21 14:35:00+00:00,AAPL,263.0975,263.5756,263.0761,263.206,323776
2025-10-21 14:40:00+00:00,AAPL,263.2259,263.3858,262.5167,262.6765,406436
2025-10-21 14:45:00+00:00,AAPL,262.6765,262.9762,262.4567,262.7814,439580
2025-10-21 14:50:00+00:00,AAPL,262.7815,262.9862,262.2769,262.4667,454091
2025-10-21 14:55:00+00:00,AAPL,262.4567,262.8513,262.4468,262.7963,410897
2025-10-21 15:00:00+00:00,AAPL,262.8264,262.9263,262.4717,262.6605,303836
2025-10-21 15:05:00+00:00,AAPL,262.6765,263.106,262.4467,262.9663,339254
2025-10-21 15:10:00+00:00,AAPL,262.9662,263.166,262.6166,262.7315,384322
2025-10-21 15:15:00+00:00,AAPL,262.7464,262.8663,262.2469,262.6664,337637
2025-10-21 15:20:00+00:00,AAPL,262.6515,262.7065,262.4467,262.4767,245683
2025-10-21 15:25:00+00:00,AAPL,262.4767,263.4987,262.4467,263.4078,442899
2025-10-21 15:30:00+00:00,AAPL,263.4158,263.7755,263.4158,263.6255,439457
2025-10-21 15:35:00+00:00,AAPL,263.5956,264.0252,263.5257,263.9554,547971
2025-10-21 15:40:00+00:00,AAPL,263.9703,264.28,263.5257,263.6541,566128
2025-10-21 15:45:00+00:00,AAPL,263.6556,263.9452,263.5524,263.6756,332238
2025-10-21 15:50:00+00:00,AAPL,263.6779,263.9153,263.6556,263.6756,246375
2025-10-21 15:55:00+00:00,AAPL,263.6656,264.0152,263.5756,263.8654,1295198
2025-10-21 16:00:00+00:00,AAPL,263.8554,264.1321,263.6955,263.7655,363126
2025-10-21 16:05:00+00:00,AAPL,263.7456,263.7755,263.3059,263.4508,303793
2025-10-21 16:10:00+00:00,AAPL,263.4358,263.4458,263.236,263.3707,260727
2025-10-21 16:15:00+00:00,AAPL,263.3758,263.5187,263.0761,263.0911,298385
2025-10-21 16:20:00+00:00,AAPL,263.0875,263.3159,262.9263,262.9962,621744
2025-10-21 16:25:00+00:00,AAPL,262.9862,263.0462,262.8265,262.9163,238741
2025-10-21 16:30:00+00:00,AAPL,262.9063,263.1561,262.8464,262.9513,201687
2025-10-21 16:35:00+00:00,AAPL,262.9463,263.0961,262.8264,263.066,215794
2025-10-21 16:40:00+00:00,AAPL,263.0562,263.1438,262.9263,262.9803,138689
2025-10-21 16:45:00+00:00,AAPL,262.9862,263.1161,262.8464,262.8863,318013
2025-10-21 16:50:00+00:00,AAPL,262.8963,263.0462,262.5966,262.6266,300443
2025-10-21 16:55:00+00:00,AAPL,262.6216,262.9451,262.5966,262.8164,204064
2025-10-21 17:00:00+00:00,AAPL,262.8114,263.0347,262.5816,262.9962,236988
2025-10-21 17:05:00+00:00,AAPL,263.0162,263.4158,262.9762,263.3459,300244
2025-10-21 17:10:00+00:00,AAPL,263.3559,263.4257,263.261,263.3009,173838
2025-10-21 17:15:00+00:00,AAPL,263.2959,263.3058,263.0671,263.1461,221433
2025-10-21 17:20:00+00:00,AAPL,263.1561,263.2213,262.9363,263.176,205658
2025-10-21 17:25:00+00:00,AAPL,263.177,263.206,262.8673,263.0726,154999
2025-10-21 17:30:00+00:00,AAPL,263.0719,263.2759,263.0362,263.216,194730
2025-10-21 17:35:00+00:00,AAPL,263.216,263.3459,263.1161,263.226,165042
2025-10-21 17:40:00+00:00,AAPL,263.2347,263.5557,263.216,263.4283,222736
2025-10-21 17:45:00+00:00,AAPL,263.4276,263.4956,263.2759,263.4757,150539
2025-10-21 17:50:00+00:00,AAPL,263.4857,263.555,263.3808,263.4957,323816
2025-10-21 17:55:00+00:00,AAPL,263.4957,263.6456,263.4358,263.5157,410624
